Id,Category,Name,Method,MethodArgument,RegistryPath,RegistryItem,RegistryPathIntune,RegistryPathDCP,RegistryItemIntune,ClassName,Namespace,Property,DefaultValue,DefaultValueIntune
1081,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 95 binary documents and templates",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security\fileblock,word95files,,,,,,,,
1082,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word 97 binary documents and templates",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security\fileblock,word97files,,,,,,,,
1083,"Office 2016 / Office 365","Microsoft Word: File Block Settings: Word XP binary documents and templates",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security\fileblock,wordxpfiles,,,,,,,,
1296,"Office 2016 / Office 365","Microsoft Word: Require that application add-ins are signed by Trusted Publisher",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security,requireaddinsig,,,,,,,,
1074,"Office 2016 / Office 365","Microsoft Word: Scan encrypted macros in Word Open XML documents",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security,wordbypassencryptedmacroscan,,,,,,,,
1087,"Office 2016 / Office 365","Microsoft Word: Set document behavior if file validation fails (Allow edit in Protected View)",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security\filevalidation,openinprotectedview,,,,,,,,
1086,"Office 2016 / Office 365","Microsoft Word: Set document behavior if file validation fails (Open in Protected View)",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security\filevalidation,disableeditfrompv,,,,,,,,
1088,"Office 2016 / Office 365","Microsoft Word: Turn off Protected View for attachments opened from Outlook",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security\protectedview,disableattachmentsinpv,,,,,,,,
1072,"Office 2016 / Office 365","Microsoft Word: Turn off file validation",Registry,,HKCU:\software\policies\microsoft\office\16.0\word\security\filevalidation,enableonload,,,,,,,,
324,"Office 2016 / Office 365","Microsoft Word: VBA Macro Notification Settings",Registry,,HKCU:\Software\Microsoft\Office\16.0\Word\Security,vbawarnings,,,,,,,2,
325,"Office 2016 / Office 365","Microsoft Word: VBA Macro Notification Settings (Policy)",Registry,,HKCU:\Software\Policies\Microsoft\Office\16.0\Word\Security,vbawarnings,,,,,,,2,
1878,"Office 2016 / Office 365","Microsoft Word: VBA Macro Notification Settings (Policy) - Block certificates from trusted publishers that are only installed in the current user certificate store",Registry,,HKCU:\Software\Policies\Microsoft\Office\16.0\Word\Security,vbarequirelmtrustedpublisher,,,,,,,,
1879,"Office 2016 / Office 365","Microsoft Word: VBA Macro Notification Settings (Policy) - Require Extended Key Usage (EKU) for certificates from trusted publishers",Registry,,HKCU:\Software\Policies\Microsoft\Office\16.0\Word\Security,vbarequiredigsigwithcodesigningeku,,,,,,,,
1301,"Office 2016 / Office 365","Microsoft Word: VBA Macro Notification Settings (Policy) - Require macros to be signed by a trusted publisher",Registry,,HKCU:\Software\Policies\Microsoft\Office\16.0\Word\Security,vbadigsigtrustedpublishers,,,,,,,,
1284,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Access)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",msaccess.exe,,,,,,,,
1276,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Excel)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",excel.exe,,,,,,,,
1279,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (OneNote)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",onenote.exe,,,,,,,,
1283,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Outlook)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",outlook.exe,,,,,,,,
1278,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (PowerPoint)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",powerpnt.exe,,,,,,,,
1281,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Project)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",winproj.exe,,,,,,,,
1277,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Publisher)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",mspub.exe,,,,,,,,
1280,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Visio)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",visio.exe,,,,,,,,
1282,"Office 2016 / Office 365","Restrict legacy JScript execution for Office (Word)",Registry,,"HKLM:\software\policies\microsoft\internet explorer\main\featurecontrol\FEATURE_RESTRICT_LEGACY_JSCRIPT_PER_SECURITY_ZONE",winword.exe,,,,,,,,
1009,"Office 2016 / Office 365","Security Settings: ActiveX Control Initialization",Registry,,HKCU:\software\policies\microsoft\office\common\security,uficontrols,,,,,,,,
1782,"Office 2016 / Office 365","Security Settings: Allow Basic Authentication prompts from network proxies",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\identity,basicauthproxybehavior,,,,,,,,
1285,"Office 2016 / Office 365","Security Settings: Allow VBA to load typelib references by path from untrusted intranet locations",Registry,,HKCU:\software\policies\microsoft\vba\security,allowvbaintranetreferences,,,,,,,,
1016,"Office 2016 / Office 365","Security Settings: Allow mix of policy and user locations",Registry,,"HKCU:\software\policies\microsoft\office\16.0\common\security\trusted locations","allow user locations",,,,,,,,
1290,"Office 2016 / Office 365","Security Settings: Application Guard: Prevent users from removing Application Guard protection on files",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security\applicationguard,disabletrustpromotion,,,,,,,,
1291,"Office 2016 / Office 365","Security Settings: Application Guard: Turn off protection of unsupported file types in Application Guard for Office",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security\applicationguard,redirectunsupportedfiletypestopv,,,,,,,,
1010,"Office 2016 / Office 365","Security Settings: Automation Security",Registry,,HKCU:\software\policies\microsoft\office\common\security,automationsecurity,,,,,,,,
1286,"Office 2016 / Office 365","Security Settings: Control how Office handles form-based sign-in prompts",Registry,,HKCU:\software\policies\microsoft\office\16.0\common,fbabehavior,,,,,,,,
1287,"Office 2016 / Office 365","Security Settings: Control how Office handles form-based sign-in prompts (Hosts)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common,fbaenabledhosts,,,,,,,,
1018,"Office 2016 / Office 365","Security Settings: Disable Smart Document's use of manifests",Registry,,"HKCU:\software\policies\microsoft\office\common\smart tag",neverloadmanifests,,,,,,,,
1288,"Office 2016 / Office 365","Security Settings: Disable additional security checks on VBA library references that may refer to unsafe locations on the local machine",Registry,,HKCU:\software\policies\microsoft\vba\security,disablestrictvbarefssecurity,,,,,,,,
1011,"Office 2016 / Office 365","Security Settings: Disable all Trust Bar notifications for security issues",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\trustcenter,trustbar,,,,,,,,
1017,"Office 2016 / Office 365","Security Settings: Disable the Office client from polling the SharePoint Server for published links",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\portal,linkpublishingdisabled,,,,,,,,
1780,"Office 2016 / Office 365","Security Settings: Encryption mode for Information Rights Management (IRM)",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\drm,compatibleencryption,,,,,,,,
1012,"Office 2016 / Office 365","Security Settings: Encryption type for password protected Office 97-2003 files",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,defaultencryption12,,,,,,,,
1013,"Office 2016 / Office 365","Security Settings: Encryption type for password protected Office Open XML files",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,openxmlencryption,,,,,,,,
1014,"Office 2016 / Office 365","Security Settings: Load Controls in Forms3",Registry,,HKCU:\software\policies\microsoft\vba\security,loadcontrolsinforms,,,,,,,,
308,"Office 2016 / Office 365","Security Settings: Macro Runtime Scan Scope",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,macroruntimescanscope,,,,,,,0,
1289,"Office 2016 / Office 365","Security Settings: Macro Runtime Scan Scope",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,macroruntimescanscope,,,,,,,,
1015,"Office 2016 / Office 365","Security Settings: Protect document metadata for rights managed Office Open XML Files",Registry,,HKCU:\software\policies\microsoft\office\16.0\common\security,drmencryptproperty,,,,,,,,
1273,"Office 2016 / Office 365","Skype for Business: Configure SIP security mode",Registry,,HKLM:\software\policies\microsoft\office\16.0\lync,enablesiphighsecuritymode,,,,,,,,
1274,"Office 2016 / Office 365","Skype for Business: Disable HTTP fallback for SIP connection",Registry,,HKLM:\software\policies\microsoft\office\16.0\lync,disablehttpconnect,,,,,,,,
330,"Office 365","Allow the use of additional optional connected experiences",Registry,,HKCU:\Software\Policies\Microsoft\office\16.0\common\privacy,controllerconnectedservicesenabled,,,,,,,,
327,"Office 365","Allow the use of connected experiences in Office",Registry,,HKCU:\Software\Policies\Microsoft\office\16.0\common\privacy,disconnectedstate,,,,,,,,
328,"Office 365","Allow the use of connected experiences that analyze content",Registry,,HKCU:\Software\Policies\Microsoft\office\16.0\common\privacy,usercontentdisabled,,,,,,,,
329,"Office 365","Allow the use of connected experiences that download online content",Registry,,HKCU:\Software\Policies\Microsoft\office\16.0\common\privacy,downloadcontentdisabled,,,,,,,,
331,"Office 365","Configure the level of client software diagnostic data sent by Office to Microsoft",Registry,,HKCU:\Software\Policies\Microsoft\office\common\clienttelemetry,sendtelemetry,,,,,,,,
326,"Office 365","Disable the Office 365 Telemetry module",Registry,,HKCU:\Software\Policies\Microsoft\office\common\clienttelemetry,DisableTelemetry,,,,,,,,
268,PowerShell,"Disable PowerShell version 2",WindowsOptionalFeature,MicrosoftWindowsPowerShellV2,,,,,,,,,Enabled,
269,PowerShell,"Disable PowerShell version 2 (root)",WindowsOptionalFeature,MicrosoftWindowsPowerShellV2Root,,,,,,,,,Enabled,
307,PowerShell,"PowerShell Language Mode",LanguageMode,,,,,,,,,,FullLanguage,
1739,PowerShell,"Turn on PowerShell Module Logging",Registry,,HKLM:\Software\Policies\Microsoft\Windows\PowerShell\ModuleLogging,EnableModuleLogging,,,,,,,0,
1742,PowerShell,"Turn on PowerShell Module Logging",Registry,,HKCU:\Software\Policies\Microsoft\Windows\PowerShell\ModuleLogging,EnableModuleLogging,,,,,,,0,
1740,PowerShell,"Turn on PowerShell Module Logging - Module Names",Registry,,HKLM:\Software\Policies\Microsoft\Windows\PowerShell\ModuleLogging\ModuleNames,*,,,,,,,,
1743,PowerShell,"Turn on PowerShell Module Logging - Module Names",Registry,,HKCU:\Software\Policies\Microsoft\Windows\PowerShell\ModuleLogging\ModuleNames,*,,,,,,,,
265,PowerShell,"Turn on PowerShell Script Block Logging",Registry,,HKLM:\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockLogging,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\WindowsPowerShell,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\WindowsPowerShell,TurnOnPowerShellScriptBlockLogging,,,,0,
304,PowerShell,"Turn on PowerShell Script Block Logging",Registry,,HKCU:\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockLogging,,,,,,,0,
266,PowerShell,"Turn on PowerShell Script Block Logging (Invocation)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockInvocationLogging,,,,,,,0,
305,PowerShell,"Turn on PowerShell Script Block Logging (Invocation)",Registry,,HKCU:\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging,EnableScriptBlockInvocationLogging,,,,,,,0,
267,PowerShell,"Turn on PowerShell Transcription",Registry,,HKLM:\Software\Policies\Microsoft\Windows\PowerShell\Transcription,EnableTranscripting,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_PowerShellExecutionPolicy,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_PowerShellExecutionPolicy,EnableTranscripting,,,,0,
306,PowerShell,"Turn on PowerShell Transcription",Registry,,HKCU:\Software\Policies\Microsoft\Windows\PowerShell\Transcription,EnableTranscripting,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_PowerShellExecutionPolicy,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_PowerShellExecutionPolicy,EnableTranscripting,,,,0,
1741,PowerShell,"Turn on PowerShell Transcription (Invocation)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\PowerShell\Transcription,EnableInvocationHeader,,,,,,,0,
1744,PowerShell,"Turn on PowerShell Transcription (Invocation)",Registry,,HKCU:\Software\Policies\Microsoft\Windows\PowerShell\Transcription,EnableInvocationHeader,,,,,,,0,
1556,PowerShell,"Turn on Script Execution",Registry,,HKLM:\Software\Policies\Microsoft\Windows\PowerShell,EnableScripts,,,,,,,,
1555,PowerShell,"Turn on Script Execution (Execution Policy)",Registry,,HKLM:\Software\Policies\Microsoft\Windows\PowerShell,ExecutionPolicy,,,,,,,,
1600,"Schannel: TLS Settings: Ciphers","AES 128/128",Registry,,"HKLM:\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Ciphers\AES 128/128",Enabled,,,,,,,,
1601,"Schannel: TLS Settings: Ciphers","AES 256/256",Registry,,"HKLM:\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Ciphers\AES 256/256",Enabled,,,,,,,,
1591,"Schannel: TLS Settings: Ciphers","DES 56/56",Registry,,"HKLM:\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Ciphers\DES 56/56",Enabled,,,,,,,,
1590,"Schannel: TLS Settings: Ciphers",NULL,Registry,,HKLM:\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Ciphers\NULL,Enabled,,,,,,,,
1594,"Schannel: TLS Settings: Ciphers","RC2 128/128",Registry,,"HKLM:\SYSTEM\CurrentControlSet\Control\SecurityProviders\SCHANNEL\Ciphers\RC2 128/128",Enabled,,,,,,,,
