Id,CategoryEN,NameEN,Language,Category,Name
33,"Security Options","User Account Control: Admin Approval Mode for the Built-in Administrator account",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: Administratorgenehmigungsmodus für das integrierte Administratorkonto"
1537,"Security Options","User Account Control: Allow UIAccess applications to prompt for elevation without using the secure desktop",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: UIAccess-Anwendungen können erhöhte Rechte ohne sicheren Desktop anfordern"
34,"Security Options","User Account Control: Behavior of the elevation prompt for administrators in Admin Approval Mode",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: Verhalten der Eingabeaufforderung für erhöhte Rechte für Administratoren im Administratorgenehmigungsmodus"
35,"Security Options","User Account Control: Behavior of the elevation prompt for standard users",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: Verhalten der Eingabeaufforderung für erhöhte Rechte für Standardbenutzer"
423,"Security Options","User Account Control: Detect application installations and prompt for elevation",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: Anwendungsinstallationen erkennen und erhöhte Rechte anfordern"
424,"Security Options","User Account Control: Only elevate UIAccess applications that are installed in secure locations",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: Erhöhte Rechte nur für UIAccess-Anwendungen, die an sicheren Orten installiert sind"
425,"Security Options","User Account Control: Run all administrators in Admin Approval Mode",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: Alle Administratoren im Administratorgenehmigungsmodus ausführen"
426,"Security Options","User Account Control: Switch to the secure desktop when prompting for elevation",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: Bei Benutzeraufforderung für erhöhte Rechte zum sicheren Desktop wechseln"
427,"Security Options","User Account Control: Virtualize file and registry write failures to per-user locations",DE,Sicherheitseinstellungen,"Benutzerkontensteuerung: Datei- und Registrierungsschreibfehler an Einzelbenutzerorte virtualisieren"
428,"System Services","Bluetooth Audio Gateway Service (BTAGService)",DE,Systemdienste,"Bluetooth-Audiogateway-Dienst (BTAGService)"
429,"System Services","Bluetooth Audio Gateway Service (BTAGService) (Service Startup type)",DE,Systemdienste,"Bluetooth-Audiogateway-Dienst (BTAGService) (Dienst Starttyp)"
430,"System Services","Bluetooth Support Service (bthserv)",DE,Systemdienste,"Bluetooth-Unterstützungsdienst (bthserv)"
431,"System Services","Bluetooth Support Service (bthserv) (Service Startup type)",DE,Systemdienste,"Bluetooth-Unterstützungsdienst (bthserv) (Dienst Starttyp)"
432,"System Services","Computer Browser (Browser)",DE,Systemdienste,"Computer Browser (Browser)"
433,"System Services","Computer Browser (Browser) (Service Startup type) (!Check for false positive for service ""bowser""!)",DE,Systemdienste,"Computer Browser (Browser) (Dienst Starttyp) (!Check for false positive for service ""bowser""!)"
1560,"System Services","Diagnostics Tracking Service (DiagTrack)",DE,Systemdienste,"Benutzererfahrung und Telemetrie im verbundenen Modus (DiagTrack)"
1561,"System Services","Diagnostics Tracking Service (DiagTrack) (Service Startup type)",DE,Systemdienste,"Benutzererfahrung und Telemetrie im verbundenen Modus (DiagTrack) (Dienst Starttyp)"
434,"System Services","Downloaded Maps Manager (MapsBroker)",DE,Systemdienste,"Manager für heruntergeladene Karten (MapsBroker)"
435,"System Services","Downloaded Maps Manager (MapsBroker) (Service Startup type)",DE,Systemdienste,"Manager für heruntergeladene Karten (MapsBroker) (Dienst Starttyp)"
436,"System Services","Geolocation Service (lfsvc)",DE,Systemdienste,"Geolocation-Dienst (lfsvc)"
437,"System Services","Geolocation Service (lfsvc) (Service Startup type)",DE,Systemdienste,"Geolocation-Dienst (lfsvc) (Dienst Starttyp)"
438,"System Services","IIS Admin Service (IISADMIN)",DE,Systemdienste,"IIS Admin Service (IISADMIN)"
439,"System Services","IIS Admin Service (IISADMIN) (Service Startup type)",DE,Systemdienste,"IIS Admin Service (IISADMIN) (Dienst Starttyp)"
440,"System Services","Infrared monitor service (irmon)",DE,Systemdienste,"Infrarotüberwachungsdienst (irmon)"
441,"System Services","Infrared monitor service (irmon) (Service Startup type)",DE,Systemdienste,"Infrarotüberwachungsdienst (irmon) (Dienst Starttyp)"
442,"System Services","Internet Connection Sharing (ICS) (SharedAccess)",DE,Systemdienste,"Gemeinsame Nutzung der Internetverbindung (SharedAccess)"
443,"System Services","Internet Connection Sharing (ICS) (SharedAccess) (Service Startup type)",DE,Systemdienste,"Gemeinsame Nutzung der Internetverbindung (SharedAccess) (Dienst Starttyp)"
444,"System Services","Link-Layer Topology Discovery Mapper (lltdsvc)",DE,Systemdienste,"Verbindungsschicht-Topologieerkennungs-Zuordnungsprogramm (lltdsvc)"
445,"System Services","Link-Layer Topology Discovery Mapper (lltdsvc) (Service Startup type)",DE,Systemdienste,"Verbindungsschicht-Topologieerkennungs-Zuordnungsprogramm (lltdsvc) (Dienst Starttyp)"
446,"System Services","LxssManager (LxssManager)",DE,Systemdienste,"LxssManager (LxssManager)"
447,"System Services","LxssManager (LxssManager) (Service Startup type)",DE,Systemdienste,"LxssManager (LxssManager) (Dienst Starttyp)"
448,"System Services","Microsoft FTP Service (FTPSVC)",DE,Systemdienste,"Microsoft FTP Service (FTPSVC)"
449,"System Services","Microsoft FTP Service (FTPSVC) (Service Startup type)",DE,Systemdienste,"Microsoft FTP Service (FTPSVC) (Dienst Starttyp)"
1315,"System Services","Microsoft Store Install Service (InstallService)",,,
1316,"System Services","Microsoft Store Install Service (InstallService) (Service Startup type)",,,
450,"System Services","Microsoft iSCSI Initiator Service (MSiSCSI)",DE,Systemdienste,"Microsoft iSCSI-Initiator-Dienst (MsiSCSI)"
451,"System Services","Microsoft iSCSI Initiator Service (MsiSCSI) (Service Startup type)",DE,Systemdienste,"Microsoft iSCSI-Initiator-Dienst (MsiSCSI) (Dienst Starttyp)"
452,"System Services","OpenSSH SSH Server (sshd)",DE,Systemdienste,"OpenSSH SSH Server (sshd)"
453,"System Services","OpenSSH SSH Server (sshd) (Service Startup type)",DE,Systemdienste,"OpenSSH SSH Server (sshd) (Dienst Starttyp)"
460,"System Services","PNRP Machine Name Publication Service (PNRPAutoReg)",DE,Systemdienste,"PNRP-Computernamenveröffentlichungs-Dienst (PNRPAutoReg)"
461,"System Services","PNRP Machine Name Publication Service (PNRPAutoReg) (Service Startup type)",DE,Systemdienste,"PNRP-Computernamenveröffentlichungs-Dienst (PNRPAutoReg) (Dienst Starttyp)"
454,"System Services","Peer Name Resolution Protocol (PNRPsvc)",DE,Systemdienste,"Peer Name Resolution-Protokoll (PNRPsvc)"
455,"System Services","Peer Name Resolution Protocol (PNRPsvc) (Service Startup type)",DE,Systemdienste,"Peer Name Resolution-Protokoll (PNRPsvc) (Dienst Starttyp)"
456,"System Services","Peer Networking Grouping (p2psvc)",DE,Systemdienste,"Peernetzwerk-Gruppenzuordnung (p2psvc)"
457,"System Services","Peer Networking Grouping (p2psvc) (Service Startup type)",DE,Systemdienste,"Peernetzwerk-Gruppenzuordnung (p2psvc) (Dienst Starttyp)"
458,"System Services","Peer Networking Identity Manager (p2pimsvc)",DE,Systemdienste,"Peernetzwerkidentitäts-Manager (p2pimsvc)"
459,"System Services","Peer Networking Identity Manager (p2pimsvc) (Service Startup type)",DE,Systemdienste,"Peernetzwerkidentitäts-Manager (p2pimsvc) (Dienst Starttyp)"
1664,"System Services","Print Spooler (Spooler)",,,
1680,"System Services","Print Spooler (Spooler) (DC only) ",,,
1682,"System Services","Print Spooler (Spooler) (MS only)",,,
1665,"System Services","Print Spooler (Spooler) (Service Startup type)",,,
1681,"System Services","Print Spooler (Spooler) (Service Startup type) (DC only) ",,,
1683,"System Services","Print Spooler (Spooler) (Service Startup type) (MS only)",,,
462,"System Services","Problem Reports and Solutions Control Panel Support (wercplsupport)",DE,Systemdienste,"Unterstützung in der Systemsteuerung unter Lösungen für Probleme (wercplsupport)"
463,"System Services","Problem Reports and Solutions Control Panel Support (wercplsupport) (Service Startup type)",DE,Systemdienste,"Unterstützung in der Systemsteuerung unter Lösungen für Probleme (wercplsupport) (Dienst Starttyp)"
464,"System Services","Remote Access Auto Connection Manager (RasAuto)",DE,Systemdienste,"Verwaltung für automatische RAS-Verbindung (RasAuto)"
465,"System Services","Remote Access Auto Connection Manager (RasAuto) (Service Startup type)",DE,Systemdienste,"Verwaltung für automatische RAS-Verbindung (RasAuto) (Dienst Starttyp)"
466,"System Services","Remote Desktop Configuration (SessionEnv)",DE,Systemdienste,"Konfiguration für Remotedesktops (SessionEnv)"
467,"System Services","Remote Desktop Configuration (SessionEnv) (Service Startup type)",DE,Systemdienste,"Konfiguration für Remotedesktops (SessionEnv) (Dienst Starttyp)"
468,"System Services","Remote Desktop Services (TermService)",DE,Systemdienste,"Remotedesktopdienste (TermService)"
469,"System Services","Remote Desktop Services (TermService) (Service Startup type)",DE,Systemdienste,"Remotedesktopdienste (TermService) (Dienst Starttyp)"
470,"System Services","Remote Desktop Services UserMode Port Redirector (UmRdpService)",DE,Systemdienste,"Remote Desktop Services UserMode Port Redirector (UmRdpService)"
471,"System Services","Remote Desktop Services UserMode Port Redirector (UmRdpService) (Service Startup type)",DE,Systemdienste,"Remote Desktop Services UserMode Port Redirector (UmRdpService) (Dienst Starttyp)"
472,"System Services","Remote Procedure Call (RPC) Locator (RpcLocator)",DE,Systemdienste,"Anschlussumleitung für Remotedesktopdienst im Benutzermodus (UmRdpService)"
472,"System Services","Remote Procedure Call (RPC) Locator (RpcLocator)",DE,Systemdienste,"RPC-Locator (RpcLocator)"
473,"System Services","Remote Procedure Call (RPC) Locator (RpcLocator) (Service Startup type)",DE,Systemdienste,"Anschlussumleitung für Remotedesktopdienst im Benutzermodus (UmRdpService) (Dienst Starttyp)"
473,"System Services","Remote Procedure Call (RPC) Locator (RpcLocator) (Service Startup type)",DE,Systemdienste,"RPC-Locator (RpcLocator) (Service Startup type)"
474,"System Services","Remote Registry (RemoteRegistry)",DE,Systemdienste,"Remoteregistrierung (RemoteRegistry)"
475,"System Services","Remote Registry (RemoteRegistry) (Service Startup type)",DE,Systemdienste,"Remoteregistrierung (RemoteRegistry) (Dienst Starttyp)"
476,"System Services","Routing and Remote Access (RemoteAccess)",DE,Systemdienste,"Routing und RAS (RemoteAccess)"
477,"System Services","Routing and Remote Access (RemoteAccess) (Service Startup type)",DE,Systemdienste,"Routing und RAS (RemoteAccess) (Dienst Starttyp)"
482,"System Services","SNMP Service (SNMP)",DE,Systemdienste,"SNMP Service (SNMP)"
483,"System Services","SNMP Service (SNMP) (Service Startup type)",DE,Systemdienste,"SNMP Service (SNMP) (Dienst Starttyp)"
486,"System Services","SSDP Discovery (SSDPSRV)",DE,Systemdienste,"SSDP-Suche (SSDPSRV)"
487,"System Services","SSDP Discovery (SSDPSRV) (Service Startup type)",DE,Systemdienste,"SSDP-Suche (SSDPSRV) (Dienst Starttyp)"
1322,"System Services","Secondary Logon (seclogon)",,,
1323,"System Services","Secondary Logon (seclogon) (Service Startup type)",,,
478,"System Services","Server (LanmanServer)",DE,Systemdienste,"Server (LanmanServer)"
479,"System Services","Server (LanmanServer) (Service Startup type)",DE,Systemdienste,"Server (LanmanServer) (Dienst Starttyp)"
480,"System Services","Simple TCP/IP Services (simptcp)",DE,Systemdienste,"Simple TCP/IP Services (simptcp)"
481,"System Services","Simple TCP/IP Services (simptcp) (Service Startup type)",DE,Systemdienste,"Simple TCP/IP Services (simptcp) (Dienst Starttyp)"
484,"System Services","Special Administration Console Helper (sacsvr)",,,
485,"System Services","Special Administration Console Helper (sacsvr) (Service Startup type)",,,
488,"System Services","UPnP Device Host (upnphost)",DE,Systemdienste,"UPnP-Gerätehost (upnphost)"
489,"System Services","UPnP Device Host (upnphost) (Service Startup type)",DE,Systemdienste,"UPnP-Gerätehost (upnphost) (Dienst Starttyp)"
490,"System Services","Web Management Service (WMSvc)",DE,Systemdienste,"Web Management Service (WMSvc)"
491,"System Services","Web Management Service (WMSvc) (Service Startup type)",DE,Systemdienste,"Web Management Service (WMSvc) (Dienst Starttyp)"
1745,"System Services","WebClient (WebClient)",,,
1746,"System Services","WebClient (WebClient) (Service Startup type)",,,
492,"System Services","Windows Error Reporting Service (WerSvc)",DE,Systemdienste,"Windows-Fehlerberichterstattungsdienst (WerSvc)"
493,"System Services","Windows Error Reporting Service (WerSvc) (Service Startup type)",DE,Systemdienste,"Windows-Fehlerberichterstattungsdienst (WerSvc) (Dienst Starttyp)"
494,"System Services","Windows Event Collector (Wecsvc)",DE,Systemdienste,"Windows-Ereignissammlung (Wecsvc)"
495,"System Services","Windows Event Collector (Wecsvc) (Service Startup type)",DE,Systemdienste,"Windows-Ereignissammlung (Wecsvc) (Dienst Starttyp)"
496,"System Services","Windows Media Player Network Sharing Service (WMPNetworkSvc)",DE,Systemdienste,"Windows Media Player-Netzwerkfreigabedienst (WMPNetworkSvc)"
497,"System Services","Windows Media Player Network Sharing Service (WMPNetworkSvc) (Service Startup type)",DE,Systemdienste,"Windows Media Player-Netzwerkfreigabedienst (WMPNetworkSvc) (Dienst Starttyp)"
